Order ID,Order Date,Ship Mode,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-146031,2017-07-29,Second Class,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,60.12,9,0.0,22.244399999999995
CA-2014-110100,2014-04-25,Standard Class,South,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3,0.2,37.797
CA-2015-103723,2015-12-01,Standard Class,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,5.56
CA-2014-127187,2014-12-04,Standard Class,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,62.3904
CA-2017-128475,2017-08-26,Standard Class,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158
CA-2014-100006,2014-09-07,Standard Class,East,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,377.97,3,0.0,109.6113
CA-2017-144827,2017-12-21,Standard Class,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,2,0.0,33.577200000000005
CA-2014-110030,2014-12-06,Second Class,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976000000000003,3,0.6,-14.385599999999997
CA-2014-121286,2014-11-04,Second Class,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376000000000001,3,0.2,2.7222
CA-2014-121286,2014-11-04,Second Class,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24000000000001,5,0.2,5.096
CA-2016-164735,2016-04-14,Second Class,South,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.19999999999999,5,0.0,12.18
CA-2014-153479,2014-10-04,Standard Class,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45,5,0.0,6.7915
CA-2014-153479,2014-10-04,Standard Class,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648,2,0.2,31.08559999999999
CA-2017-149888,2017-11-07,Standard Class,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5,0.4,-71.99400000000003
CA-2017-149888,2017-11-07,Standard Class,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.352,4,0.4,-140.14079999999996
CA-2017-119193,2017-12-22,First Class,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,1.6410000000000002,1,0.7,-1.3128000000000002
CA-2017-119193,2017-12-22,First Class,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,7,0.4,94.4937
CA-2017-104801,2017-02-13,Standard Class,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901
CA-2017-104801,2017-02-13,Standard Class,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,0.0,343.98280000000005
CA-2017-104801,2017-02-13,Standard Class,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0.0,21.506
CA-2014-107594,2014-07-02,Standard Class,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,19.9746
CA-2014-107594,2014-07-02,Standard Class,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0.0,2.1762
CA-2015-129770,2015-02-21,Second Class,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0.0,23.0864
CA-2015-115798,2015-11-13,Standard Class,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,377.97,3,0.0,94.4925
CA-2015-115798,2015-11-13,Standard Class,East,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0.0,19.8716
CA-2015-115798,2015-11-13,Standard Class,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0.0,56.99429999999998
CA-2015-115798,2015-11-13,Standard Class,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0.0,43.1904
CA-2017-122707,2017-04-16,First Class,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24,4,0.0,9.54480000000001
CA-2017-122707,2017-04-16,First Class,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0.0,1.558799999999998
CA-2016-165015,2016-02-25,Second Class,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5,0.2,17.52
CA-2014-149244,2014-11-04,Standard Class,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0.0,13.429200000000002
CA-2015-140144,2015-06-20,Second Class,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0.0,100.4796
CA-2015-140144,2015-06-20,Second Class,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,47.241
CA-2017-163321,2017-08-07,Second Class,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,0.2,21.9978
CA-2014-155887,2014-05-12,Standard Class,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104
US-2015-165449,2015-11-22,Standard Class,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168000000000003,4,0.2,-1.3583999999999987
CA-2015-110247,2015-12-04,Standard Class,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.032399999999999
US-2014-141257,2014-06-08,Standard Class,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.19399999999996
CA-2014-154669,2014-08-08,Second Class,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0.0,110.0528
CA-2014-158029,2014-05-26,Standard Class,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.529599999999995
CA-2015-155306,2015-04-17,Standard Class,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224
CA-2015-155306,2015-04-17,Standard Class,West,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.348
CA-2015-155306,2015-04-17,Standard Class,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.9600000000002,5,0.2,68.59650000000002
CA-2015-155306,2015-04-17,Standard Class,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0.0,419.8184999999998
CA-2015-155306,2015-04-17,Standard Class,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,2,0.0,5.8604
CA-2016-127775,2016-06-11,Second Class,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0.0,71.99099999999999
CA-2016-146171,2016-03-11,Standard Class,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0.0,31.53720000000001
CA-2016-146171,2016-03-11,Standard Class,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.14319999999998
CA-2014-129574,2014-05-26,First Class,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,23.232
CA-2017-126536,2017-10-12,First Class,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0.0,0.4356000000000001
CA-2017-126536,2017-10-12,First Class,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5,0.2,36.917
CA-2017-165757,2017-06-22,Standard Class,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332000000000004,3,0.7,-7.576799999999999
CA-2017-165757,2017-06-22,Standard Class,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155000000000005,5,0.7,-23.8855
CA-2017-165757,2017-06-22,Standard Class,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696
CA-2017-167752,2017-01-15,First Class,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.8681999999999945
CA-2017-167752,2017-01-15,First Class,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676
US-2015-122140,2015-04-02,Standard Class,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19199999999999,2,0.8,-80.48
US-2015-122140,2015-04-02,Standard Class,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.120000000000005,7,0.2,-0.6265000000000072
US-2015-122140,2015-04-02,Standard Class,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,1.7990999999999993
CA-2016-163986,2016-09-03,Standard Class,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0.0,14.169999999999998
CA-2017-158967,2017-12-10,First Class,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.731200000000001
CA-2016-131576,2016-11-22,Standard Class,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,0.0,24.2256
CA-2017-143455,2017-11-11,Standard Class,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368000000000002,2,0.2,3.6288
CA-2016-144729,2016-10-21,Standard Class,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,1.544400000000003
CA-2015-127019,2015-12-21,Standard Class,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.98400000000001,7,0.2,4.573799999999999
CA-2015-138534,2015-07-17,Second Class,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.797600000000015
CA-2017-108322,2017-04-30,Standard Class,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.680000000000003,8,0.2,6.216000000000002
CA-2017-108322,2017-04-30,Standard Class,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.3760000000000003,3,0.2,0.7424999999999999
CA-2017-167668,2017-05-06,First Class,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,4,0.0,29.6
CA-2017-146724,2017-11-20,Standard Class,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,10,0.0,9.68
CA-2016-139878,2016-11-11,Standard Class,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142
US-2016-106677,2016-11-05,Standard Class,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992
CA-2016-116974,2016-10-09,Standard Class,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.584400000000002
CA-2015-149972,2015-09-21,First Class,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0.0
CA-2015-149972,2015-09-21,First Class,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528
US-2014-117744,2014-12-02,Standard Class,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803
US-2014-117744,2014-12-02,Standard Class,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406000000000008
US-2014-117744,2014-12-02,Standard Class,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96000000000001,5,0.6,-23.976
CA-2014-125514,2014-09-21,First Class,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0.0,7.528399999999998
CA-2014-125514,2014-09-21,First Class,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.880999999999997
CA-2014-125514,2014-09-21,First Class,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0.0,3.1104000000000003
CA-2014-154599,2014-04-12,Standard Class,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.07019999999994
CA-2014-154599,2014-04-12,Standard Class,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.36800000000005,4,0.2,38.357200000000006
CA-2014-154599,2014-04-12,Standard Class,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.556900000000001
CA-2014-154599,2014-04-12,Standard Class,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147
CA-2017-158743,2017-10-20,Standard Class,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0.0,4.141599999999999
CA-2017-158743,2017-10-20,Standard Class,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0.0,18.7812
CA-2017-158743,2017-10-20,Standard Class,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85000000000002,5,0.0,70.008
CA-2016-153318,2016-10-25,First Class,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.9600000000002,5,0.2,78.39600000000004
US-2015-110163,2015-11-01,First Class,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.7730000000000004
CA-2017-143329,2017-11-03,Standard Class,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754
CA-2015-159380,2015-05-12,Standard Class,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3,0.0,5.777999999999999
CA-2015-159380,2015-05-12,Standard Class,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,6,0.0,11.555999999999996
CA-2015-122623,2015-09-07,Standard Class,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.51599999999999,2,0.3,-2.0364000000000004
CA-2015-148635,2015-07-25,Second Class,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0.0,0.4710000000000001
CA-2015-148635,2015-07-25,Second Class,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208000000000006
CA-2015-148635,2015-07-25,Second Class,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0.0,56.39200000000002
CA-2015-148635,2015-07-25,Second Class,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.5680000000001,2,0.2,28.078400000000016
CA-2015-135685,2015-11-16,Second Class,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9,0.0,84.5154
CA-2015-135685,2015-11-16,Second Class,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878
CA-2015-135685,2015-11-16,Second Class,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0.0,36.39869999999998
CA-2015-135685,2015-11-16,Second Class,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0.0,229.99080000000004
CA-2015-135685,2015-11-16,Second Class,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0.0,111.10349999999994
CA-2015-104626,2015-09-01,Standard Class,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,5,0.0,51.57
CA-2015-104626,2015-09-01,Standard Class,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1,0.0,15.185000000000002
CA-2015-104626,2015-09-01,Standard Class,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592
CA-2015-104626,2015-09-01,Standard Class,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76,6,0.0,315.74039999999985
CA-2016-160500,2016-05-05,First Class,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.720000000000001,5,0.2,2.351999999999999
CA-2016-160500,2016-05-05,First Class,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.469399999999993
CA-2017-100202,2016-12-31,Standard Class,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.678200000000015
CA-2017-131016,2017-09-18,First Class,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,0.2,0.5579999999999989
CA-2017-131016,2017-09-18,First Class,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,-2.9739999999999966
US-2014-112914,2014-09-25,Standard Class,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,8,0.2,10.56
US-2014-112914,2014-09-25,Standard Class,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.53279999999995,2,0.32,-97.23120000000004
US-2014-112914,2014-09-25,Standard Class,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.7239999999999998,2,0.8,-4.358400000000001
US-2014-112914,2014-09-25,Standard Class,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,2,0.2,1.1015999999999997
CA-2016-124149,2016-04-23,First Class,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,6,0.2,37.91759999999999
CA-2016-124149,2016-04-23,First Class,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.2,6.291
CA-2016-124149,2016-04-23,First Class,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364
CA-2014-148915,2014-11-01,Standard Class,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.33299999999996
CA-2014-148915,2014-11-01,Standard Class,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,3,0.2,54.5916
CA-2017-134649,2017-01-26,Second Class,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,15.47,7,0.0,4.1769
CA-2017-134649,2017-01-26,Second Class,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368
CA-2017-110842,2017-11-11,Standard Class,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89,1,0.0,2.8314000000000004
CA-2017-110842,2017-11-11,Standard Class,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,19.44,3,0.0,9.3312
CA-2017-110842,2017-11-11,Standard Class,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,5,0.2,39.51999999999999
CA-2016-147368,2016-06-09,First Class,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.82799999999997
US-2015-104185,2015-09-03,Second Class,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,120.33,1,0.0,31.285799999999995
US-2014-125521,2014-03-14,Standard Class,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0.0,284.98
US-2017-135062,2017-08-31,Second Class,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,229.544,7,0.2,83.2097
CA-2017-135650,2017-03-23,Standard Class,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.338800000000006
CA-2017-112865,2017-05-18,Standard Class,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048,3,0.2,-0.9012000000000012
US-2016-162852,2016-12-27,Standard Class,Central,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.4879999999999,8,0.3,-12.0784000000001
CA-2017-138163,2017-11-17,First Class,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,3,0.0,14.2632
CA-2017-152093,2017-09-10,Standard Class,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.5939999999998,3,0.8,-1143.891
CA-2017-157854,2017-04-08,Standard Class,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,6,0.0,15.758400000000002
CA-2017-157854,2017-04-08,Standard Class,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.9700000000003,3,0.0,1264.7559
CA-2016-123617,2016-11-28,Standard Class,South,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434000000000001,6,0.7,-5.699399999999997
US-2016-128293,2016-06-02,First Class,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,-12.956800000000005
CA-2017-107342,2017-12-17,Standard Class,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0.0,13.2352
CA-2016-136371,2016-03-19,Second Class,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0.0,6.8908000000000005
CA-2016-136371,2016-03-19,Second Class,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0.0,6.908799999999999
CA-2017-137344,2017-08-20,Same Day,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29,3,0.0,10.4754
CA-2017-169810,2017-07-25,Standard Class,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,20.23,7,0.0,9.5081
CA-2016-128594,2016-08-26,First Class,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.1360000000002,4,0.2,100.19599999999996
CA-2016-154690,2016-08-15,Second Class,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.529599999999995
CA-2017-138975,2017-05-19,Standard Class,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0.0,4.067999999999998
CA-2017-138975,2017-05-19,Standard Class,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,377.97,3,0.0,98.2722
CA-2017-138975,2017-05-19,Standard Class,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0.0,374.6285999999999
CA-2017-138975,2017-05-19,Standard Class,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,286.93,7,0.0,140.5957
CA-2017-106537,2017-08-12,Standard Class,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,20.736000000000004,4,0.2,7.2576
US-2017-103828,2017-08-13,Same Day,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.488800000000001
US-2017-103828,2017-08-13,Same Day,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,83.79,7,0.0,22.6233
US-2017-103828,2017-08-13,Same Day,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0.0,15.4752
US-2017-103828,2017-08-13,Same Day,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,31.92,4,0.0,9.256799999999998
CA-2016-115588,2016-11-10,Second Class,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.720000000000002,5,0.2,-3.312000000000001
CA-2016-115588,2016-11-10,Second Class,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,-2.436
CA-2017-143861,2017-06-12,Standard Class,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.0679999999999996
CA-2014-148040,2014-03-22,Standard Class,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.234999999999992
CA-2014-148040,2014-03-22,Standard Class,West,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.36460000000001
CA-2017-135167,2017-06-15,Standard Class,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,0.0,1.7466
CA-2017-137022,2017-11-16,Standard Class,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8,0.0,24.33839999999998
US-2017-102638,2017-12-29,First Class,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,6.029999999999999,3,0.0,2.9547
US-2016-167339,2016-01-21,Second Class,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2,0.2,-5.758800000000015
US-2016-167339,2016-01-21,Second Class,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.01160000000002
CA-2016-152072,2016-01-15,Standard Class,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2,0.0,24.5998
CA-2016-152072,2016-01-15,Standard Class,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2,0.0,1.3513999999999995
CA-2016-152072,2016-01-15,Standard Class,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0.0,91.7892
CA-2016-102932,2016-09-19,Second Class,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,0.0,12.72
CA-2016-102932,2016-09-19,Second Class,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0.0,8.099699999999999
